/mnt/NA12878_cq//fastq/1,11005558
/mnt/NA12878_cq//fastq/10,26528768
/mnt/NA12878_cq//fastq/100,26532743
/mnt/NA12878_cq//fastq/1000,26049168
/mnt/NA12878_cq//fastq/1001,26488033
/mnt/NA12878_cq//fastq/1002,22973503
/mnt/NA12878_cq//fastq/1003,24788627
/mnt/NA12878_cq//fastq/1004,24933716
/mnt/NA12878_cq//fastq/1005,25843896
/mnt/NA12878_cq//fastq/1006,26186556
/mnt/NA12878_cq//fastq/1007,26409496
/mnt/NA12878_cq//fastq/1008,26251534
/mnt/NA12878_cq//fastq/1009,26312694
/mnt/NA12878_cq//fastq/101,26896998
/mnt/NA12878_cq//fastq/1010,26144156
/mnt/NA12878_cq//fastq/1011,26231926
/mnt/NA12878_cq//fastq/1012,26398435
/mnt/NA12878_cq//fastq/1013,26343382
/mnt/NA12878_cq//fastq/1014,25159074
/mnt/NA12878_cq//fastq/1015,25738398
/mnt/NA12878_cq//fastq/1016,26246539
/mnt/NA12878_cq//fastq/1017,27358901
/mnt/NA12878_cq//fastq/1018,26307596
/mnt/NA12878_cq//fastq/1019,26367015
/mnt/NA12878_cq//fastq/102,26262924
/mnt/NA12878_cq//fastq/1020,26671322
/mnt/NA12878_cq//fastq/1021,26088643
/mnt/NA12878_cq//fastq/1022,26244747
/mnt/NA12878_cq//fastq/1023,26557184
/mnt/NA12878_cq//fastq/1024,26661281
/mnt/NA12878_cq//fastq/1025,25907370
/mnt/NA12878_cq//fastq/1026,26738855
/mnt/NA12878_cq//fastq/1027,26882650
/mnt/NA12878_cq//fastq/1028,26033247
/mnt/NA12878_cq//fastq/1029,27078873
/mnt/NA12878_cq//fastq/103,24448721
/mnt/NA12878_cq//fastq/1030,26384660
/mnt/NA12878_cq//fastq/1031,26912023
/mnt/NA12878_cq//fastq/1032,26191956
/mnt/NA12878_cq//fastq/1033,26840995
/mnt/NA12878_cq//fastq/1034,25986566
/mnt/NA12878_cq//fastq/1035,26899928
/mnt/NA12878_cq//fastq/1036,25015911
/mnt/NA12878_cq//fastq/1037,20718134
/mnt/NA12878_cq//fastq/1038,9299736
/mnt/NA12878_cq//fastq/1039,24929959
/mnt/NA12878_cq//fastq/104,26183764
/mnt/NA12878_cq//fastq/1040,26600769
/mnt/NA12878_cq//fastq/1041,26546117
/mnt/NA12878_cq//fastq/1042,26696062
/mnt/NA12878_cq//fastq/1043,26619867
/mnt/NA12878_cq//fastq/1044,26449756
/mnt/NA12878_cq//fastq/1045,26771393
/mnt/NA12878_cq//fastq/1046,26951331
/mnt/NA12878_cq//fastq/1047,25370318
/mnt/NA12878_cq//fastq/1048,27371921
/mnt/NA12878_cq//fastq/1049,26542174
/mnt/NA12878_cq//fastq/105,26550567
/mnt/NA12878_cq//fastq/1050,26313846
/mnt/NA12878_cq//fastq/1051,26499906
/mnt/NA12878_cq//fastq/1052,26839803
/mnt/NA12878_cq//fastq/1053,26798344
/mnt/NA12878_cq//fastq/1054,26848029
/mnt/NA12878_cq//fastq/1055,27053199
/mnt/NA12878_cq//fastq/1056,26615493
/mnt/NA12878_cq//fastq/1057,27085421
/mnt/NA12878_cq//fastq/1058,24855055
/mnt/NA12878_cq//fastq/1059,26860937
/mnt/NA12878_cq//fastq/106,26501794
/mnt/NA12878_cq//fastq/1060,26632715
/mnt/NA12878_cq//fastq/1061,27154333
/mnt/NA12878_cq//fastq/1062,26668906
/mnt/NA12878_cq//fastq/1063,26789014
/mnt/NA12878_cq//fastq/1064,26744309
/mnt/NA12878_cq//fastq/1065,26388590
/mnt/NA12878_cq//fastq/1066,27100205
/mnt/NA12878_cq//fastq/1067,26709533
/mnt/NA12878_cq//fastq/1068,27425242
/mnt/NA12878_cq//fastq/1069,25304116
/mnt/NA12878_cq//fastq/107,27223885
/mnt/NA12878_cq//fastq/1070,26817107
/mnt/NA12878_cq//fastq/1071,26695009
/mnt/NA12878_cq//fastq/1072,26866347
/mnt/NA12878_cq//fastq/1073,26076605
/mnt/NA12878_cq//fastq/1074,26688008
/mnt/NA12878_cq//fastq/1075,26701067
/mnt/NA12878_cq//fastq/1076,26747334
/mnt/NA12878_cq//fastq/1077,26304263
/mnt/NA12878_cq//fastq/1078,26836633
/mnt/NA12878_cq//fastq/1079,27094036
/mnt/NA12878_cq//fastq/108,26580363
/mnt/NA12878_cq//fastq/1080,24884990
/mnt/NA12878_cq//fastq/1081,26870908
/mnt/NA12878_cq//fastq/1082,26871837
/mnt/NA12878_cq//fastq/1083,26832027
/mnt/NA12878_cq//fastq/1084,27393872
/mnt/NA12878_cq//fastq/1085,26945366
/mnt/NA12878_cq//fastq/1086,26758444
/mnt/NA12878_cq//fastq/1087,26966577
/mnt/NA12878_cq//fastq/1088,27124428
/mnt/NA12878_cq//fastq/1089,26886904
/mnt/NA12878_cq//fastq/109,26406721
/mnt/NA12878_cq//fastq/1090,27066413
/mnt/NA12878_cq//fastq/1091,25433284
/mnt/NA12878_cq//fastq/1092,27413550
/mnt/NA12878_cq//fastq/1093,26567478
/mnt/NA12878_cq//fastq/1094,26727832
/mnt/NA12878_cq//fastq/1095,26442488
/mnt/NA12878_cq//fastq/1096,26691120
/mnt/NA12878_cq//fastq/1097,26638349
/mnt/NA12878_cq//fastq/1098,27302464
/mnt/NA12878_cq//fastq/1099,25881132
/mnt/NA12878_cq//fastq/11,26507022
/mnt/NA12878_cq//fastq/110,26906126
/mnt/NA12878_cq//fastq/1100,26547236
/mnt/NA12878_cq//fastq/1101,27429598
/mnt/NA12878_cq//fastq/1102,25100120
/mnt/NA12878_cq//fastq/1103,26493748
/mnt/NA12878_cq//fastq/1104,26377749
/mnt/NA12878_cq//fastq/1105,26939723
/mnt/NA12878_cq//fastq/1106,27631237
/mnt/NA12878_cq//fastq/1107,26314453
/mnt/NA12878_cq//fastq/1108,26750075
/mnt/NA12878_cq//fastq/1109,26757457
/mnt/NA12878_cq//fastq/111,26119387
/mnt/NA12878_cq//fastq/1110,27848037
/mnt/NA12878_cq//fastq/1111,26642032
/mnt/NA12878_cq//fastq/1112,26571798
/mnt/NA12878_cq//fastq/1113,15635136
/mnt/NA12878_cq//fastq/1114,22853746
/mnt/NA12878_cq//fastq/1115,25455326
/mnt/NA12878_cq//fastq/1116,26536087
/mnt/NA12878_cq//fastq/1117,26983472
/mnt/NA12878_cq//fastq/1118,26423290
/mnt/NA12878_cq//fastq/1119,26881974
/mnt/NA12878_cq//fastq/112,26530811
/mnt/NA12878_cq//fastq/1120,26708842
/mnt/NA12878_cq//fastq/1121,26668261
/mnt/NA12878_cq//fastq/1122,26707918
/mnt/NA12878_cq//fastq/1123,26718718
/mnt/NA12878_cq//fastq/1124,26372288
/mnt/NA12878_cq//fastq/1125,26673624
/mnt/NA12878_cq//fastq/1126,24745036
/mnt/NA12878_cq//fastq/1127,26935366
/mnt/NA12878_cq//fastq/1128,27183181
/mnt/NA12878_cq//fastq/1129,25919228
/mnt/NA12878_cq//fastq/113,27037113
/mnt/NA12878_cq//fastq/1130,26750193
/mnt/NA12878_cq//fastq/1131,27146102
/mnt/NA12878_cq//fastq/1132,26581795
/mnt/NA12878_cq//fastq/1133,27068491
/mnt/NA12878_cq//fastq/1134,26485821
/mnt/NA12878_cq//fastq/1135,28037813
/mnt/NA12878_cq//fastq/1136,11425892
/mnt/NA12878_cq//fastq/1137,25075199
/mnt/NA12878_cq//fastq/1138,16171631
/mnt/NA12878_cq//fastq/1139,25797509
/mnt/NA12878_cq//fastq/114,21994082
/mnt/NA12878_cq//fastq/1140,25852686
/mnt/NA12878_cq//fastq/1141,26159263
/mnt/NA12878_cq//fastq/1142,25893552
/mnt/NA12878_cq//fastq/1143,25787577
/mnt/NA12878_cq//fastq/1144,26517387
/mnt/NA12878_cq//fastq/1145,26239947
/mnt/NA12878_cq//fastq/1146,25931136
/mnt/NA12878_cq//fastq/1147,26354690
/mnt/NA12878_cq//fastq/1148,24872434
/mnt/NA12878_cq//fastq/1149,25719358
/mnt/NA12878_cq//fastq/115,25693595
/mnt/NA12878_cq//fastq/1150,26897116
/mnt/NA12878_cq//fastq/1151,26004369
/mnt/NA12878_cq//fastq/1152,25896692
/mnt/NA12878_cq//fastq/1153,26758889
/mnt/NA12878_cq//fastq/1154,26300275
/mnt/NA12878_cq//fastq/1155,25941079
/mnt/NA12878_cq//fastq/1156,26074443
/mnt/NA12878_cq//fastq/1157,26462022
/mnt/NA12878_cq//fastq/1158,26313133
/mnt/NA12878_cq//fastq/1159,25363356
/mnt/NA12878_cq//fastq/116,26758742
/mnt/NA12878_cq//fastq/1160,26264514
/mnt/NA12878_cq//fastq/1161,26231846
/mnt/NA12878_cq//fastq/1162,26112679
/mnt/NA12878_cq//fastq/1163,26590634
/mnt/NA12878_cq//fastq/1164,26631720
/mnt/NA12878_cq//fastq/1165,26060374
/mnt/NA12878_cq//fastq/1166,25880860
/mnt/NA12878_cq//fastq/1167,26640734
/mnt/NA12878_cq//fastq/1168,26174091
/mnt/NA12878_cq//fastq/1169,26551617
/mnt/NA12878_cq//fastq/117,26922029
/mnt/NA12878_cq//fastq/1170,25051367
/mnt/NA12878_cq//fastq/1171,26320808
/mnt/NA12878_cq//fastq/1172,26272882
/mnt/NA12878_cq//fastq/1173,26142505
/mnt/NA12878_cq//fastq/1174,27018025
/mnt/NA12878_cq//fastq/1175,26153503
/mnt/NA12878_cq//fastq/1176,26331166
/mnt/NA12878_cq//fastq/1177,26179869
/mnt/NA12878_cq//fastq/1178,26242267
/mnt/NA12878_cq//fastq/1179,26234133
/mnt/NA12878_cq//fastq/118,27016784
/mnt/NA12878_cq//fastq/1180,26136768
/mnt/NA12878_cq//fastq/1181,24834458
/mnt/NA12878_cq//fastq/1182,25950039
/mnt/NA12878_cq//fastq/1183,26194664
/mnt/NA12878_cq//fastq/1184,26092719
/mnt/NA12878_cq//fastq/1185,26578609
/mnt/NA12878_cq//fastq/1186,26839254
/mnt/NA12878_cq//fastq/1187,25924810
/mnt/NA12878_cq//fastq/1188,26203687
/mnt/NA12878_cq//fastq/1189,26111736
/mnt/NA12878_cq//fastq/119,25894614
/mnt/NA12878_cq//fastq/1190,26246554
/mnt/NA12878_cq//fastq/1191,26011555
/mnt/NA12878_cq//fastq/1192,24714653
/mnt/NA12878_cq//fastq/1193,26305415
/mnt/NA12878_cq//fastq/1194,26821052
/mnt/NA12878_cq//fastq/1195,26688614
/mnt/NA12878_cq//fastq/1196,26669469
/mnt/NA12878_cq//fastq/1197,26205460
/mnt/NA12878_cq//fastq/1198,26373186
/mnt/NA12878_cq//fastq/1199,26324583
/mnt/NA12878_cq//fastq/12,26851033
/mnt/NA12878_cq//fastq/120,26307942
/mnt/NA12878_cq//fastq/1200,25900621
/mnt/NA12878_cq//fastq/1201,26719837
/mnt/NA12878_cq//fastq/1202,26020628
/mnt/NA12878_cq//fastq/1203,25658947
/mnt/NA12878_cq//fastq/1204,26127373
/mnt/NA12878_cq//fastq/1205,26003651
/mnt/NA12878_cq//fastq/1206,26123187
/mnt/NA12878_cq//fastq/1207,25994165
/mnt/NA12878_cq//fastq/1208,26701231
/mnt/NA12878_cq//fastq/1209,26233448
/mnt/NA12878_cq//fastq/121,21767298
/mnt/NA12878_cq//fastq/1210,25924035
/mnt/NA12878_cq//fastq/1211,25923508
/mnt/NA12878_cq//fastq/1212,26488171
/mnt/NA12878_cq//fastq/1213,26149503
/mnt/NA12878_cq//fastq/1214,25073457
/mnt/NA12878_cq//fastq/1215,26520571
/mnt/NA12878_cq//fastq/1216,26451576
/mnt/NA12878_cq//fastq/1217,26104307
/mnt/NA12878_cq//fastq/1218,26181427
/mnt/NA12878_cq//fastq/1219,26093140
/mnt/NA12878_cq//fastq/122,12505321
/mnt/NA12878_cq//fastq/1220,26141543
/mnt/NA12878_cq//fastq/1221,26027847
/mnt/NA12878_cq//fastq/1222,26097979
/mnt/NA12878_cq//fastq/1223,25642641
/mnt/NA12878_cq//fastq/1224,26430365
/mnt/NA12878_cq//fastq/1225,22831242
/mnt/NA12878_cq//fastq/1226,25188756
/mnt/NA12878_cq//fastq/1227,26110332
/mnt/NA12878_cq//fastq/1228,26421100
/mnt/NA12878_cq//fastq/1229,24106772
/mnt/NA12878_cq//fastq/123,18141494
/mnt/NA12878_cq//fastq/1230,8812483
/mnt/NA12878_cq//fastq/1231,23245499
/mnt/NA12878_cq//fastq/1232,25435653
/mnt/NA12878_cq//fastq/1233,25864939
/mnt/NA12878_cq//fastq/1234,26232176
/mnt/NA12878_cq//fastq/1235,26360750
